pc_code,pc_description,country_code,country_name,value
P8,"Cotton Fabrics, Madeups Etc.",3115,Ethiopia,6.45383
P8,"Cotton Fabrics, Madeups Etc.",3116,Eritrea,8.6e-05
P8,"Cotton Fabrics, Madeups Etc.",3117,Equtl Guinea,0.086623
P8,"Cotton Fabrics, Madeups Etc.",3143,Gambia,15.207204
P8,"Cotton Fabrics, Madeups Etc.",3149,Ghana,14.969084
P8,"Cotton Fabrics, Madeups Etc.",3167,Guinea,12.727649
P8,"Cotton Fabrics, Madeups Etc.",3169,Guinea Bissau,7.2e-05
P8,"Cotton Fabrics, Madeups Etc.",3227,Lesotho,13.67517
P8,"Cotton Fabrics, Madeups Etc.",3229,Liberia,0.137685
P8,"Cotton Fabrics, Madeups Etc.",3243,Malawi,4.915414
P8,"Cotton Fabrics, Madeups Etc.",3249,Mali,5.496388
P8,"Cotton Fabrics, Madeups Etc.",3267,Mozambique,19.992423
P8,"Cotton Fabrics, Madeups Etc.",3269,Namibia,0.004841
P8,"Cotton Fabrics, Madeups Etc.",3291,Nigeria,23.553246
P8,"Cotton Fabrics, Madeups Etc.",3339,Reunion,0.438217
P8,"Cotton Fabrics, Madeups Etc.",3355,Seychelles,0.186188
P8,"Cotton Fabrics, Madeups Etc.",3357,Sierra Leone,2.643975
P8,"Cotton Fabrics, Madeups Etc.",3363,Somalia,0.194148
P8,"Cotton Fabrics, Madeups Etc.",3385,Swaziland,0.082234
P8,"Cotton Fabrics, Madeups Etc.",3461,Zambia,5.504317
P8,"Cotton Fabrics, Madeups Etc.",4005,Algeria,2.076354
P8,"Cotton Fabrics, Madeups Etc.",4111,Egypt A Rp,19.626811
P8,"Cotton Fabrics, Madeups Etc.",4231,Libya,0.158844
P8,"Cotton Fabrics, Madeups Etc.",4265,Morocco,1.606405
P8,"Cotton Fabrics, Madeups Etc.",4365,South Africa,35.723373
P8,"Cotton Fabrics, Madeups Etc.",4381,Sudan,54.852324
P8,"Cotton Fabrics, Madeups Etc.",4407,Tunisia,2.094393
P8,"Cotton Fabrics, Madeups Etc.",4463,Zimbabwe,0.310888
P8,"Cotton Fabrics, Madeups Etc.",5059,Canada,102.508434
P8,"Cotton Fabrics, Madeups Etc.",5423,U S A,2072.764622
P8,"Cotton Fabrics, Madeups Etc.",5424,Us Minor Outlying Islands,0.049666
P8,"Cotton Fabrics, Madeups Etc.",6015,Argentina,3.37117
P8,"Cotton Fabrics, Madeups Etc.",6039,Bolivia,0.000297
P8,"Cotton Fabrics, Madeups Etc.",6043,Brazil,12.717915
P8,"Cotton Fabrics, Madeups Etc.",6073,Chile,23.239585
P8,"Cotton Fabrics, Madeups Etc.",6083,Colombia,29.582024
P8,"Cotton Fabrics, Madeups Etc.",6109,Ecuador,2.819871
P8,"Cotton Fabrics, Madeups Etc.",6317,Paraguay,0.940933
P8,"Cotton Fabrics, Madeups Etc.",6319,Peru,8.301996
P8,"Cotton Fabrics, Madeups Etc.",6427,Uruguay,0.946857
P8,"Cotton Fabrics, Madeups Etc.",6433,Venezuela,3.183977
P8,"Cotton Fabrics, Madeups Etc.",7013,Antigua,0.005255
P8,"Cotton Fabrics, Madeups Etc.",7020,Aruba,0.056504
P8,"Cotton Fabrics, Madeups Etc.",7023,Bahamas,0.150754
P8,"Cotton Fabrics, Madeups Etc.",7029,Barbados,0.21926
P8,"Cotton Fabrics, Madeups Etc.",7031,Belize,0.067299
P8,"Cotton Fabrics, Madeups Etc.",7105,Dominica,0.271744
P8,"Cotton Fabrics, Madeups Etc.",7159,Grenada,0.000469
P8,"Cotton Fabrics, Madeups Etc.",7171,Guyana,0.230164
P8,"Cotton Fabrics, Madeups Etc.",7203,Jamaica,0.127912
P8,"Cotton Fabrics, Madeups Etc.",7373,St Kitt N A,0.06898
P8,"Cotton Fabrics, Madeups Etc.",7375,St Lucia,0.009418
P8,"Cotton Fabrics, Madeups Etc.",7379,St Vincent,0.009254
P8,"Cotton Fabrics, Madeups Etc.",7405,Trinidad,1.297382
P8,"Cotton Fabrics, Madeups Etc.",8091,Costa Rica,1.295729
P8,"Cotton Fabrics, Madeups Etc.",8113,El Salvador,1.842372
P8,"Cotton Fabrics, Madeups Etc.",8165,Guatemala,13.304909
P8,"Cotton Fabrics, Madeups Etc.",8177,Honduras,0.69708
P8,"Cotton Fabrics, Madeups Etc.",8287,Nicaragua,0.426419
P8,"Cotton Fabrics, Madeups Etc.",9037,Bermuda,0.037271
P8,"Cotton Fabrics, Madeups Etc.",9045,Br Virgn Is,0.013594
P8,"Cotton Fabrics, Madeups Etc.",9065,Cayman Is,0.004823
P8,"Cotton Fabrics, Madeups Etc.",9093,Cuba,0.922204
P8,"Cotton Fabrics, Madeups Etc.",9103,Dominic Rep,4.994186
P8,"Cotton Fabrics, Madeups Etc.",9161,Guadeloupe,0.108154
P8,"Cotton Fabrics, Madeups Etc.",9175,Haiti,0.125713
P8,"Cotton Fabrics, Madeups Etc.",9253,Martinique,0.058615
P8,"Cotton Fabrics, Madeups Etc.",9259,Mexico,36.230738
P8,"Cotton Fabrics, Madeups Etc.",9277,Netherlandantil,1.417963
P8,"Cotton Fabrics, Madeups Etc.",9311,Panama Republic,7.293021
P8,"Cotton Fabrics, Madeups Etc.",9331,Puerto Rico,0.3083
P8,"Cotton Fabrics, Madeups Etc.",9383,Suriname,0.237092
P8,"Cotton Fabrics, Madeups Etc.",9411,Turks C Is,0.002928
P8,"Cotton Fabrics, Madeups Etc.",9439,Virgin Is Us,0.072759
P8,"Cotton Fabrics, Madeups Etc.",10001,Afghanistan,2.075031
P8,"Cotton Fabrics, Madeups Etc.",10017,Australia,93.221267
P8,"Cotton Fabrics, Madeups Etc.",10027,Bangladesh Pr,385.606479
P8,"Cotton Fabrics, Madeups Etc.",10038,Bhutan,0.001132
P8,"Cotton Fabrics, Madeups Etc.",10047,Brunei,0.04023
P8,"Cotton Fabrics, Madeups Etc.",10056,Cambodia,8.905006
P8,"Cotton Fabrics, Madeups Etc.",10077,China P Rp,35.096897
P8,"Cotton Fabrics, Madeups Etc.",10089,Cook Is,0.010403
P8,"Cotton Fabrics, Madeups Etc.",10127,Fiji Is,2.02613
P8,"Cotton Fabrics, Madeups Etc.",10179,Hong Kong,12.703225
P8,"Cotton Fabrics, Madeups Etc.",10187,Indonesia,26.331924
P8,"Cotton Fabrics, Madeups Etc.",10189,Iran,1.512654
P8,"Cotton Fabrics, Madeups Etc.",10205,Japan,47.102815
P8,"Cotton Fabrics, Madeups Etc.",10217,Korea Rp,87.35397
P8,"Cotton Fabrics, Madeups Etc.",10223,Lao Pd Rp,0.209405
P8,"Cotton Fabrics, Madeups Etc.",10245,Malaysia,19.037154
P8,"Cotton Fabrics, Madeups Etc.",10252,Marshall Island,1.7e-05
P8,"Cotton Fabrics, Madeups Etc.",10258,Myanmar,3.643759
P8,"Cotton Fabrics, Madeups Etc.",10261,Mongolia,0.052174
P8,"Cotton Fabrics, Madeups Etc.",10273,Nepal,43.788962
P8,"Cotton Fabrics, Madeups Etc.",10285,New Zealand,13.398409
P8,"Cotton Fabrics, Madeups Etc.",10309,Pakistan Ir,10.959482
P8,"Cotton Fabrics, Madeups Etc.",10310,Palau,0.00399
P8,"Cotton Fabrics, Madeups Etc.",10315,Papua N Gna,0.619457
P8,"Cotton Fabrics, Madeups Etc.",10323,Philippines,11.023394
P8,"Cotton Fabrics, Madeups Etc.",10359,Singapore,6.185386
P8,"Cotton Fabrics, Madeups Etc.",10361,Solomon Is,0.014775
P8,"Cotton Fabrics, Madeups Etc.",10369,Sri Lanka Dsr,241.423533
P8,"Cotton Fabrics, Madeups Etc.",10397,Thailand,29.383056
P8,"Cotton Fabrics, Madeups Etc.",10403,Tonga,0.021565
P8,"Cotton Fabrics, Madeups Etc.",10437,Vietnam Soc Rep,20.303414
P8,"Cotton Fabrics, Madeups Etc.",10447,Samoa,0.044829
P8,"Cotton Fabrics, Madeups Etc.",11025,Baharain Is,2.280683
P8,"Cotton Fabrics, Madeups Etc.",11191,Iraq,1.300871
P8,"Cotton Fabrics, Madeups Etc.",11207,Jordan,2.785241
P8,"Cotton Fabrics, Madeups Etc.",11219,Kuwait,9.371314
P8,"Cotton Fabrics, Madeups Etc.",11225,Lebanon,3.582495
P8,"Cotton Fabrics, Madeups Etc.",11301,Oman,4.827942
P8,"Cotton Fabrics, Madeups Etc.",11335,Qatar,2.116201
P8,"Cotton Fabrics, Madeups Etc.",11351,Saudi Arab,30.299168
P8,"Cotton Fabrics, Madeups Etc.",11391,Syria,0.872992
P8,"Cotton Fabrics, Madeups Etc.",11419,U Arab Emts,162.271009
P8,"Cotton Fabrics, Madeups Etc.",11453,Yemen Republc,5.371217
P8,"Cotton Fabrics, Madeups Etc.",12075,Taiwan,4.706658
P8,"Cotton Fabrics, Madeups Etc.",12131,Fr Guiana,0.037916
P8,"Cotton Fabrics, Madeups Etc.",12133,Fr Polynesia,0.052537
P8,"Cotton Fabrics, Madeups Etc.",12163,Guam,6.9e-05
P8,"Cotton Fabrics, Madeups Etc.",12195,Israel,35.232667
P8,"Cotton Fabrics, Madeups Etc.",12215,Korea Dp Rp,1.129822
P8,"Cotton Fabrics, Madeups Etc.",12239,Macao,0.032571
P8,"Cotton Fabrics, Madeups Etc.",12247,Maldives,1.72198
P8,"Cotton Fabrics, Madeups Etc.",12281,New Caledonia,0.376889
P8,"Cotton Fabrics, Madeups Etc.",12431,Vanuatu Rep,0.018923
P8,"Cotton Fabrics, Madeups Etc.",13019,Austria,10.105966
P8,"Cotton Fabrics, Madeups Etc.",13033,Belgium,38.069747
P8,"Cotton Fabrics, Madeups Etc.",13101,Denmark,28.342503
P8,"Cotton Fabrics, Madeups Etc.",13125,Finland,8.169541
P8,"Cotton Fabrics, Madeups Etc.",13129,France,87.452143
P8,"Cotton Fabrics, Madeups Etc.",13147,Germany,179.297969
P8,"Cotton Fabrics, Madeups Etc.",13155,Greece,10.393618
P8,"Cotton Fabrics, Madeups Etc.",13193,Ireland,3.758947
P8,"Cotton Fabrics, Madeups Etc.",13197,Italy,96.883686
P8,"Cotton Fabrics, Madeups Etc.",13235,Luxembourg,0.00284
P8,"Cotton Fabrics, Madeups Etc.",13275,Netherland,52.383696
P8,"Cotton Fabrics, Madeups Etc.",13327,Portugal,16.906601
P8,"Cotton Fabrics, Madeups Etc.",13346,San Marino,0.130508
P8,"Cotton Fabrics, Madeups Etc.",13367,Spain,62.670795
P8,"Cotton Fabrics, Madeups Etc.",13387,Sweden,46.371561
P8,"Cotton Fabrics, Madeups Etc.",13421,U K,208.047501
P8,"Cotton Fabrics, Madeups Etc.",14185,Iceland,0.156109
P8,"Cotton Fabrics, Madeups Etc.",14297,Norway,18.339539
P8,"Cotton Fabrics, Madeups Etc.",14389,Switzerland,11.564243
P8,"Cotton Fabrics, Madeups Etc.",15003,Albania,0.107957
P8,"Cotton Fabrics, Madeups Etc.",15016,Armenia,0.030269
P8,"Cotton Fabrics, Madeups Etc.",15021,Azerbaijan,0.000158
P8,"Cotton Fabrics, Madeups Etc.",15040,Bosnia-Hrzgovin,0.553289
P8,"Cotton Fabrics, Madeups Etc.",15049,Bulgaria,1.523429
P8,"Cotton Fabrics, Madeups Etc.",15092,Croatia,4.478481
P8,"Cotton Fabrics, Madeups Etc.",15098,Czech Republic,4.612352
P8,"Cotton Fabrics, Madeups Etc.",15114,Estonia,1.677588
P8,"Cotton Fabrics, Madeups Etc.",15145,Georgia,0.390521
P8,"Cotton Fabrics, Madeups Etc.",15181,Hungary,0.922921
P8,"Cotton Fabrics, Madeups Etc.",15212,Kazakhstan,0.162957
P8,"Cotton Fabrics, Madeups Etc.",15216,Kyrghyzstan,0.195964
P8,"Cotton Fabrics, Madeups Etc.",15224,Latvia,7.800246
P8,"Cotton Fabrics, Madeups Etc.",15234,Lithuania,1.58623
P8,"Cotton Fabrics, Madeups Etc.",15240,Macedonia,0.305456
P8,"Cotton Fabrics, Madeups Etc.",15260,Moldova,0.008705
P8,"Cotton Fabrics, Madeups Etc.",15325,Poland,28.179567
P8,"Cotton Fabrics, Madeups Etc.",15343,Romania,2.967294
P8,"Cotton Fabrics, Madeups Etc.",15344,Russia,14.420298
P8,"Cotton Fabrics, Madeups Etc.",15352,Serbia,0.191419
P8,"Cotton Fabrics, Madeups Etc.",15356,Montenegro,0.271662
P8,"Cotton Fabrics, Madeups Etc.",15358,Slovak Rep,3.233538
P8,"Cotton Fabrics, Madeups Etc.",15360,Slovenia,5.384949
P8,"Cotton Fabrics, Madeups Etc.",15393,Tajikistan,0.002921
P8,"Cotton Fabrics, Madeups Etc.",15410,Turkmenistan,3e-06
P8,"Cotton Fabrics, Madeups Etc.",15422,Ukraine,0.497855
P8,"Cotton Fabrics, Madeups Etc.",15430,Uzbekistan,0.429506
P8,"Cotton Fabrics, Madeups Etc.",16009,Andorra,0.021399
P8,"Cotton Fabrics, Madeups Etc.",16095,Cyprus,0.234809
P8,"Cotton Fabrics, Madeups Etc.",16151,Gibraltar,0.00202
P8,"Cotton Fabrics, Madeups Etc.",16251,Malta,0.660599
P8,"Cotton Fabrics, Madeups Etc.",16409,Turkey,21.212426
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",1213,Kenya,3.031949
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",1395,Tanzania Rep,0.615357
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",1417,Uganda,0.043965
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2035,Benin,0.116962
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2050,Burkina Faso,0.016425
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2057,Cameroon,6.2e-05
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2069,Chad,0.056183
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2087,Congo P Rep,0.011015
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2141,Gabon,0.001032
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2199,Cote D' Ivoire,0.065957
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2241,Madagascar,0.01729
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2255,Mauritania,0.009941
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2257,Mauritius,1.25603
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2289,Niger,0.043583
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2345,Rwanda,0.028073
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2353,Senegal,0.935857
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2399,Togo,2.259982
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2459,Congo D. Rep.,0.193261
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3011,Angola,0.002765
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3041,Botswana,0.004862
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3053,Burundi,0.000297
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3085,Comoros,0.000287
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3102,Djibouti,0.397953
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3115,Ethiopia,0.922925
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3143,Gambia,0.251921
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3149,Ghana,0.273648
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3167,Guinea,0.06501
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3229,Liberia,0.003372
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3243,Malawi,0.014836
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3249,Mali,0.024755
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3267,Mozambique,0.09865
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3269,Namibia,0.000471
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3291,Nigeria,7.629759
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3339,Reunion,0.090628
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3355,Seychelles,0.022516
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3357,Sierra Leone,0.003676
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3363,Somalia,0.007905
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3385,Swaziland,0.007494
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3461,Zambia,0.268207
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4005,Algeria,0.505084
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4111,Egypt A Rp,3.366508
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4231,Libya,0.38463
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4265,Morocco,0.406042
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4365,South Africa,1.908838
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4381,Sudan,0.158268
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4407,Tunisia,0.308697
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4463,Zimbabwe,0.151562
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",5059,Canada,2.919391
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",5423,U S A,57.844588
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6015,Argentina,0.33379
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6039,Bolivia,0.084005
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6043,Brazil,2.827434
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6073,Chile,1.477356
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6083,Colombia,0.404481
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6109,Ecuador,0.036637
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6317,Paraguay,0.043028
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6319,Peru,0.020873
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6427,Uruguay,0.079854
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7013,Antigua,0.000679
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7020,Aruba,0.00033
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7029,Barbados,0.00303
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7105,Dominica,0.300447
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7171,Guyana,0.025601
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7203,Jamaica,0.004688
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7373,St Kitt N A,0.008569
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7379,St Vincent,0.000682
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7405,Trinidad,0.088844
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8091,Costa Rica,0.019107
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8113,El Salvador,1.679574
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8165,Guatemala,0.128491
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8177,Honduras,0.024221
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8287,Nicaragua,6e-05
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9093,Cuba,0.185738
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9103,Dominic Rep,1.075144
