pc_code,pc_description,country_code,country_name,value
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10258,Myanmar,0.166531
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10273,Nepal,5.511763
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10285,New Zealand,0.774652
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10309,Pakistan Ir,6.562092
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10315,Papua N Gna,0.014089
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10323,Philippines,1.134755
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10359,Singapore,1.596033
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10361,Solomon Is,0.000517
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10369,Sri Lanka Dsr,54.836141
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10397,Thailand,1.778673
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10437,Vietnam Soc Rep,12.302367
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",11025,Baharain Is,0.309909
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",11191,Iraq,0.007284
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",11207,Jordan,0.736381
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",11219,Kuwait,3.436604
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",11225,Lebanon,1.097392
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",11301,Oman,0.659142
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",11335,Qatar,0.657853
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",11351,Saudi Arab,5.135154
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",11391,Syria,0.008457
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",11419,U Arab Emts,14.464586
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",11453,Yemen Republc,0.201922
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",12075,Taiwan,0.273585
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",12195,Israel,1.250337
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",12215,Korea Dp Rp,0.145306
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",12247,Maldives,0.118299
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",12281,New Caledonia,0.002295
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13019,Austria,0.278537
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13033,Belgium,2.169317
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13101,Denmark,0.452317
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13125,Finland,0.390713
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13129,France,5.802375
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13147,Germany,5.017063
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13155,Greece,0.587353
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13193,Ireland,0.217834
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13197,Italy,14.133797
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13262,Monaco,0.005589
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13275,Netherland,1.821514
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13327,Portugal,0.90406
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13346,San Marino,0.011939
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13367,Spain,3.26005
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13387,Sweden,0.903032
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",13421,U K,29.990602
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",14121,Faroe Is.,0.010766
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",14185,Iceland,0.298799
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",14297,Norway,0.538522
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",14389,Switzerland,0.415809
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15003,Albania,0.007078
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15016,Armenia,0.00077
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15021,Azerbaijan,0.000297
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15040,Bosnia-Hrzgovin,0.009674
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15049,Bulgaria,0.542023
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15055,Belarus,0.022311
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15092,Croatia,0.023242
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15098,Czech Republic,0.347577
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15114,Estonia,0.036931
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15145,Georgia,0.000261
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15181,Hungary,0.32336
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15212,Kazakhstan,5e-05
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15216,Kyrghyzstan,0.047483
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15224,Latvia,0.070544
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15234,Lithuania,0.263788
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15240,Macedonia,0.000119
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15325,Poland,1.075672
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15343,Romania,0.101957
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15344,Russia,0.787704
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15352,Serbia,0.109618
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15356,Montenegro,0.005591
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15358,Slovak Rep,0.139129
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15360,Slovenia,0.163404
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15393,Tajikistan,9e-06
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15410,Turkmenistan,9.7e-05
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15422,Ukraine,0.023404
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",15430,Uzbekistan,0.068964
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",16095,Cyprus,0.160028
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",16251,Malta,0.056896
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",16409,Turkey,3.158342
Q1,"Silk,Raw",5423,U S A,0.000564
Q1,"Silk,Raw",10273,Nepal,0.095271
Q1,"Silk,Raw",11419,U Arab Emts,0.128958
Q2,"Natrl Silk Yarn,Fabrics,Madeup",1213,Kenya,0.004775
Q2,"Natrl Silk Yarn,Fabrics,Madeup",1395,Tanzania Rep,0.000999
Q2,"Natrl Silk Yarn,Fabrics,Madeup",1417,Uganda,0.003361
Q2,"Natrl Silk Yarn,Fabrics,Madeup",2057,Cameroon,3.3e-05
Q2,"Natrl Silk Yarn,Fabrics,Madeup",2241,Madagascar,0.062188
Q2,"Natrl Silk Yarn,Fabrics,Madeup",2255,Mauritania,0.001176
Q2,"Natrl Silk Yarn,Fabrics,Madeup",2257,Mauritius,0.23761
Q2,"Natrl Silk Yarn,Fabrics,Madeup",2353,Senegal,0.010282
Q2,"Natrl Silk Yarn,Fabrics,Madeup",2399,Togo,0.001509
Q2,"Natrl Silk Yarn,Fabrics,Madeup",3085,Comoros,0.001818
Q2,"Natrl Silk Yarn,Fabrics,Madeup",3115,Ethiopia,0.014124
Q2,"Natrl Silk Yarn,Fabrics,Madeup",3149,Ghana,0.013624
Q2,"Natrl Silk Yarn,Fabrics,Madeup",3249,Mali,8.7e-05
Q2,"Natrl Silk Yarn,Fabrics,Madeup",3267,Mozambique,0.000135
Q2,"Natrl Silk Yarn,Fabrics,Madeup",3291,Nigeria,0.004748
Q2,"Natrl Silk Yarn,Fabrics,Madeup",3339,Reunion,0.000137
Q2,"Natrl Silk Yarn,Fabrics,Madeup",3355,Seychelles,0.000853
Q2,"Natrl Silk Yarn,Fabrics,Madeup",3357,Sierra Leone,7.9e-05
Q2,"Natrl Silk Yarn,Fabrics,Madeup",3385,Swaziland,0.001146
Q2,"Natrl Silk Yarn,Fabrics,Madeup",3461,Zambia,0.007309
Q2,"Natrl Silk Yarn,Fabrics,Madeup",4005,Algeria,0.000501
Q2,"Natrl Silk Yarn,Fabrics,Madeup",4111,Egypt A Rp,0.04757
Q2,"Natrl Silk Yarn,Fabrics,Madeup",4265,Morocco,0.262224
Q2,"Natrl Silk Yarn,Fabrics,Madeup",4365,South Africa,0.147452
Q2,"Natrl Silk Yarn,Fabrics,Madeup",4381,Sudan,0.453281
Q2,"Natrl Silk Yarn,Fabrics,Madeup",5059,Canada,3.539521
Q2,"Natrl Silk Yarn,Fabrics,Madeup",5423,U S A,20.865515
Q2,"Natrl Silk Yarn,Fabrics,Madeup",6015,Argentina,0.057433
Q2,"Natrl Silk Yarn,Fabrics,Madeup",6043,Brazil,0.210929
Q2,"Natrl Silk Yarn,Fabrics,Madeup",6073,Chile,0.113875
Q2,"Natrl Silk Yarn,Fabrics,Madeup",6083,Colombia,0.008423
Q2,"Natrl Silk Yarn,Fabrics,Madeup",6427,Uruguay,0.066603
Q2,"Natrl Silk Yarn,Fabrics,Madeup",7171,Guyana,0.000274
Q2,"Natrl Silk Yarn,Fabrics,Madeup",7405,Trinidad,0.00564
Q2,"Natrl Silk Yarn,Fabrics,Madeup",8113,El Salvador,0.02415
Q2,"Natrl Silk Yarn,Fabrics,Madeup",9103,Dominic Rep,0.000846
Q2,"Natrl Silk Yarn,Fabrics,Madeup",9161,Guadeloupe,0.000546
Q2,"Natrl Silk Yarn,Fabrics,Madeup",9259,Mexico,0.065596
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10001,Afghanistan,0.296889
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10017,Australia,0.939734
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10027,Bangladesh Pr,0.030982
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10038,Bhutan,0.186754
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10047,Brunei,0.00012
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10056,Cambodia,0.023371
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10077,China P Rp,1.635514
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10127,Fiji Is,0.035741
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10179,Hong Kong,2.201046
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10187,Indonesia,0.151412
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10189,Iran,0.024057
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10205,Japan,0.720695
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10217,Korea Rp,0.331848
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10223,Lao Pd Rp,0.000716
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10245,Malaysia,2.064816
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10258,Myanmar,0.003029
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10261,Mongolia,0.068456
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10273,Nepal,0.975959
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10285,New Zealand,0.24646
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10309,Pakistan Ir,0.032257
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10323,Philippines,0.017012
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10359,Singapore,3.093062
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10369,Sri Lanka Dsr,0.337234
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10397,Thailand,0.195618
Q2,"Natrl Silk Yarn,Fabrics,Madeup",10437,Vietnam Soc Rep,0.096642
Q2,"Natrl Silk Yarn,Fabrics,Madeup",11025,Baharain Is,0.028238
Q2,"Natrl Silk Yarn,Fabrics,Madeup",11191,Iraq,0.002114
Q2,"Natrl Silk Yarn,Fabrics,Madeup",11207,Jordan,0.006211
Q2,"Natrl Silk Yarn,Fabrics,Madeup",11219,Kuwait,0.258175
Q2,"Natrl Silk Yarn,Fabrics,Madeup",11225,Lebanon,0.499035
Q2,"Natrl Silk Yarn,Fabrics,Madeup",11301,Oman,1.026492
Q2,"Natrl Silk Yarn,Fabrics,Madeup",11335,Qatar,0.752795
Q2,"Natrl Silk Yarn,Fabrics,Madeup",11351,Saudi Arab,1.18699
Q2,"Natrl Silk Yarn,Fabrics,Madeup",11419,U Arab Emts,7.26023
Q2,"Natrl Silk Yarn,Fabrics,Madeup",12075,Taiwan,0.065533
Q2,"Natrl Silk Yarn,Fabrics,Madeup",12163,Guam,7.2e-05
Q2,"Natrl Silk Yarn,Fabrics,Madeup",12195,Israel,0.170979
Q2,"Natrl Silk Yarn,Fabrics,Madeup",12215,Korea Dp Rp,0.109056
Q2,"Natrl Silk Yarn,Fabrics,Madeup",12247,Maldives,0.000958
Q2,"Natrl Silk Yarn,Fabrics,Madeup",12281,New Caledonia,0.00079
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13019,Austria,0.356045
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13033,Belgium,0.689729
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13101,Denmark,0.09343
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13125,Finland,0.025473
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13129,France,3.432544
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13147,Germany,5.443097
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13155,Greece,0.151164
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13193,Ireland,0.007395
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13197,Italy,3.934958
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13262,Monaco,0.016153
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13275,Netherland,1.290441
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13327,Portugal,0.163099
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13367,Spain,0.578799
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13387,Sweden,0.445296
Q2,"Natrl Silk Yarn,Fabrics,Madeup",13421,U K,13.175119
Q2,"Natrl Silk Yarn,Fabrics,Madeup",14185,Iceland,0.009559
Q2,"Natrl Silk Yarn,Fabrics,Madeup",14297,Norway,0.223919
Q2,"Natrl Silk Yarn,Fabrics,Madeup",14389,Switzerland,0.945103
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15021,Azerbaijan,0.019697
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15049,Bulgaria,0.000106
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15055,Belarus,2.6e-05
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15092,Croatia,0.0379
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15098,Czech Republic,0.467996
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15114,Estonia,0.000844
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15181,Hungary,0.013667
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15212,Kazakhstan,0.001388
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15224,Latvia,0.090898
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15234,Lithuania,0.0102
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15240,Macedonia,0.007663
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15325,Poland,0.096134
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15343,Romania,0.032497
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15344,Russia,0.308766
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15352,Serbia,0.022491
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15356,Montenegro,0.002977
Q2,"Natrl Silk Yarn,Fabrics,Madeup",15360,Slovenia,0.009867
Q2,"Natrl Silk Yarn,Fabrics,Madeup",16095,Cyprus,0.000702
Q2,"Natrl Silk Yarn,Fabrics,Madeup",16251,Malta,0.010258
Q2,"Natrl Silk Yarn,Fabrics,Madeup",16409,Turkey,0.620019
Q3,"Manmade Yarn,Fabrics,Madeups",1213,Kenya,52.101764
Q3,"Manmade Yarn,Fabrics,Madeups",1395,Tanzania Rep,19.566773
Q3,"Manmade Yarn,Fabrics,Madeups",1417,Uganda,7.579586
Q3,"Manmade Yarn,Fabrics,Madeups",2035,Benin,19.402066
Q3,"Manmade Yarn,Fabrics,Madeups",2050,Burkina Faso,7.11382
Q3,"Manmade Yarn,Fabrics,Madeups",2057,Cameroon,3.319787
Q3,"Manmade Yarn,Fabrics,Madeups",2067,C Afri Rep,0.000149
Q3,"Manmade Yarn,Fabrics,Madeups",2069,Chad,0.020101
Q3,"Manmade Yarn,Fabrics,Madeups",2087,Congo P Rep,2.989955
Q3,"Manmade Yarn,Fabrics,Madeups",2141,Gabon,0.190503
Q3,"Manmade Yarn,Fabrics,Madeups",2199,Cote D' Ivoire,7.555519
Q3,"Manmade Yarn,Fabrics,Madeups",2241,Madagascar,8.441323
Q3,"Manmade Yarn,Fabrics,Madeups",2255,Mauritania,3.902573
Q3,"Manmade Yarn,Fabrics,Madeups",2257,Mauritius,16.755119
Q3,"Manmade Yarn,Fabrics,Madeups",2289,Niger,4.171468
Q3,"Manmade Yarn,Fabrics,Madeups",2345,Rwanda,0.39818
Q3,"Manmade Yarn,Fabrics,Madeups",2353,Senegal,10.947489
Q3,"Manmade Yarn,Fabrics,Madeups",2399,Togo,46.713452
Q3,"Manmade Yarn,Fabrics,Madeups",2459,Congo D. Rep.,4.872814
Q3,"Manmade Yarn,Fabrics,Madeups",3011,Angola,1.53387
Q3,"Manmade Yarn,Fabrics,Madeups",3041,Botswana,0.263871
Q3,"Manmade Yarn,Fabrics,Madeups",3053,Burundi,0.072691
Q3,"Manmade Yarn,Fabrics,Madeups",3085,Comoros,0.011161
Q3,"Manmade Yarn,Fabrics,Madeups",3102,Djibouti,5.798075
Q3,"Manmade Yarn,Fabrics,Madeups",3115,Ethiopia,12.369782
Q3,"Manmade Yarn,Fabrics,Madeups",3116,Eritrea,0.577146
Q3,"Manmade Yarn,Fabrics,Madeups",3117,Equtl Guinea,0.001972
Q3,"Manmade Yarn,Fabrics,Madeups",3143,Gambia,5.000005
Q3,"Manmade Yarn,Fabrics,Madeups",3149,Ghana,15.353426
Q3,"Manmade Yarn,Fabrics,Madeups",3167,Guinea,1.791401
Q3,"Manmade Yarn,Fabrics,Madeups",3229,Liberia,0.34159
Q3,"Manmade Yarn,Fabrics,Madeups",3243,Malawi,2.270187
Q3,"Manmade Yarn,Fabrics,Madeups",3249,Mali,5.796372
Q3,"Manmade Yarn,Fabrics,Madeups",3267,Mozambique,9.485551
Q3,"Manmade Yarn,Fabrics,Madeups",3269,Namibia,0.418356
Q3,"Manmade Yarn,Fabrics,Madeups",3291,Nigeria,57.095389
Q3,"Manmade Yarn,Fabrics,Madeups",3339,Reunion,0.446919
Q3,"Manmade Yarn,Fabrics,Madeups",3355,Seychelles,0.107488
Q3,"Manmade Yarn,Fabrics,Madeups",3357,Sierra Leone,0.496601
Q3,"Manmade Yarn,Fabrics,Madeups",3363,Somalia,1.631211
Q3,"Manmade Yarn,Fabrics,Madeups",3385,Swaziland,0.009229
Q3,"Manmade Yarn,Fabrics,Madeups",3461,Zambia,4.412087
Q3,"Manmade Yarn,Fabrics,Madeups",4005,Algeria,16.888693
Q3,"Manmade Yarn,Fabrics,Madeups",4111,Egypt A Rp,134.317668
Q3,"Manmade Yarn,Fabrics,Madeups",4231,Libya,0.568962
Q3,"Manmade Yarn,Fabrics,Madeups",4265,Morocco,51.872202
Q3,"Manmade Yarn,Fabrics,Madeups",4365,South Africa,42.902363
Q3,"Manmade Yarn,Fabrics,Madeups",4381,Sudan,22.112466
Q3,"Manmade Yarn,Fabrics,Madeups",4407,Tunisia,11.709092
Q3,"Manmade Yarn,Fabrics,Madeups",4463,Zimbabwe,1.239376
Q3,"Manmade Yarn,Fabrics,Madeups",5059,Canada,52.939877
Q3,"Manmade Yarn,Fabrics,Madeups",5423,U S A,371.373271
Q3,"Manmade Yarn,Fabrics,Madeups",5424,Us Minor Outlying Islands,0.046923
Q3,"Manmade Yarn,Fabrics,Madeups",6015,Argentina,46.90748
Q3,"Manmade Yarn,Fabrics,Madeups",6039,Bolivia,0.99302
Q3,"Manmade Yarn,Fabrics,Madeups",6043,Brazil,141.718739
Q3,"Manmade Yarn,Fabrics,Madeups",6073,Chile,29.171737
Q3,"Manmade Yarn,Fabrics,Madeups",6083,Colombia,43.449661
Q3,"Manmade Yarn,Fabrics,Madeups",6109,Ecuador,10.226768
Q3,"Manmade Yarn,Fabrics,Madeups",6317,Paraguay,0.826179
Q3,"Manmade Yarn,Fabrics,Madeups",6319,Peru,50.976887
Q3,"Manmade Yarn,Fabrics,Madeups",6427,Uruguay,3.161388
Q3,"Manmade Yarn,Fabrics,Madeups",6433,Venezuela,5.30794
Q3,"Manmade Yarn,Fabrics,Madeups",7020,Aruba,0.048347
Q3,"Manmade Yarn,Fabrics,Madeups",7023,Bahamas,0.002669
Q3,"Manmade Yarn,Fabrics,Madeups",7029,Barbados,0.224731
Q3,"Manmade Yarn,Fabrics,Madeups",7031,Belize,0.051907
Q3,"Manmade Yarn,Fabrics,Madeups",7105,Dominica,0.064194
Q3,"Manmade Yarn,Fabrics,Madeups",7171,Guyana,0.437108
Q3,"Manmade Yarn,Fabrics,Madeups",7203,Jamaica,0.251052
Q3,"Manmade Yarn,Fabrics,Madeups",7263,Montserrat,0.000563
Q3,"Manmade Yarn,Fabrics,Madeups",7373,St Kitt N A,0.001021
Q3,"Manmade Yarn,Fabrics,Madeups",7379,St Vincent,0.053257
Q3,"Manmade Yarn,Fabrics,Madeups",7405,Trinidad,2.185703
Q3,"Manmade Yarn,Fabrics,Madeups",8091,Costa Rica,0.807072
Q3,"Manmade Yarn,Fabrics,Madeups",8113,El Salvador,1.991328
Q3,"Manmade Yarn,Fabrics,Madeups",8165,Guatemala,9.233025
Q3,"Manmade Yarn,Fabrics,Madeups",8177,Honduras,9.348426
Q3,"Manmade Yarn,Fabrics,Madeups",8287,Nicaragua,1.177212
Q3,"Manmade Yarn,Fabrics,Madeups",9093,Cuba,0.598595
Q3,"Manmade Yarn,Fabrics,Madeups",9103,Dominic Rep,5.404856
Q3,"Manmade Yarn,Fabrics,Madeups",9161,Guadeloupe,0.046882
Q3,"Manmade Yarn,Fabrics,Madeups",9175,Haiti,0.706074
Q3,"Manmade Yarn,Fabrics,Madeups",9253,Martinique,0.028381
Q3,"Manmade Yarn,Fabrics,Madeups",9259,Mexico,71.460085
Q3,"Manmade Yarn,Fabrics,Madeups",9277,Netherlandantil,0.015912
Q3,"Manmade Yarn,Fabrics,Madeups",9311,Panama Republic,9.125534
Q3,"Manmade Yarn,Fabrics,Madeups",9331,Puerto Rico,0.031523
Q3,"Manmade Yarn,Fabrics,Madeups",9383,Suriname,0.49447
Q3,"Manmade Yarn,Fabrics,Madeups",9439,Virgin Is Us,0.000266
Q3,"Manmade Yarn,Fabrics,Madeups",10001,Afghanistan,112.819661
Q3,"Manmade Yarn,Fabrics,Madeups",10017,Australia,43.115794
Q3,"Manmade Yarn,Fabrics,Madeups",10027,Bangladesh Pr,294.796588
Q3,"Manmade Yarn,Fabrics,Madeups",10038,Bhutan,0.079231
Q3,"Manmade Yarn,Fabrics,Madeups",10047,Brunei,0.714665
Q3,"Manmade Yarn,Fabrics,Madeups",10056,Cambodia,15.725459
Q3,"Manmade Yarn,Fabrics,Madeups",10077,China P Rp,34.876062
Q3,"Manmade Yarn,Fabrics,Madeups",10127,Fiji Is,4.142739
Q3,"Manmade Yarn,Fabrics,Madeups",10179,Hong Kong,9.512992
Q3,"Manmade Yarn,Fabrics,Madeups",10187,Indonesia,47.574701
Q3,"Manmade Yarn,Fabrics,Madeups",10189,Iran,58.501072
Q3,"Manmade Yarn,Fabrics,Madeups",10205,Japan,33.377143
Q3,"Manmade Yarn,Fabrics,Madeups",10217,Korea Rp,63.229796
Q3,"Manmade Yarn,Fabrics,Madeups",10223,Lao Pd Rp,0.017943
Q3,"Manmade Yarn,Fabrics,Madeups",10245,Malaysia,56.511475
Q3,"Manmade Yarn,Fabrics,Madeups",10258,Myanmar,5.441897
Q3,"Manmade Yarn,Fabrics,Madeups",10261,Mongolia,0.047215
Q3,"Manmade Yarn,Fabrics,Madeups",10273,Nepal,16.133023
Q3,"Manmade Yarn,Fabrics,Madeups",10285,New Zealand,8.319661
Q3,"Manmade Yarn,Fabrics,Madeups",10309,Pakistan Ir,165.984152
Q3,"Manmade Yarn,Fabrics,Madeups",10315,Papua N Gna,0.549174
Q3,"Manmade Yarn,Fabrics,Madeups",10323,Philippines,9.089418
Q3,"Manmade Yarn,Fabrics,Madeups",10359,Singapore,22.857048
Q3,"Manmade Yarn,Fabrics,Madeups",10361,Solomon Is,5.7e-05
Q3,"Manmade Yarn,Fabrics,Madeups",10369,Sri Lanka Dsr,128.58543
Q3,"Manmade Yarn,Fabrics,Madeups",10397,Thailand,43.026813
Q3,"Manmade Yarn,Fabrics,Madeups",10437,Vietnam Soc Rep,75.909569
Q3,"Manmade Yarn,Fabrics,Madeups",11025,Baharain Is,8.199916
Q3,"Manmade Yarn,Fabrics,Madeups",11191,Iraq,4.458453
Q3,"Manmade Yarn,Fabrics,Madeups",11207,Jordan,10.295953
Q3,"Manmade Yarn,Fabrics,Madeups",11219,Kuwait,24.011935
Q3,"Manmade Yarn,Fabrics,Madeups",11225,Lebanon,6.200279
Q3,"Manmade Yarn,Fabrics,Madeups",11301,Oman,18.399006
Q3,"Manmade Yarn,Fabrics,Madeups",11335,Qatar,5.876773
Q3,"Manmade Yarn,Fabrics,Madeups",11351,Saudi Arab,42.48757
Q3,"Manmade Yarn,Fabrics,Madeups",11391,Syria,15.681856
Q3,"Manmade Yarn,Fabrics,Madeups",11419,U Arab Emts,519.049207
Q3,"Manmade Yarn,Fabrics,Madeups",11453,Yemen Republc,11.410001
Q3,"Manmade Yarn,Fabrics,Madeups",12075,Taiwan,2.040817
Q3,"Manmade Yarn,Fabrics,Madeups",12131,Fr Guiana,0.015515
Q3,"Manmade Yarn,Fabrics,Madeups",12133,Fr Polynesia,0.059055
Q3,"Manmade Yarn,Fabrics,Madeups",12163,Guam,0.000241
Q3,"Manmade Yarn,Fabrics,Madeups",12195,Israel,12.487059
Q3,"Manmade Yarn,Fabrics,Madeups",12215,Korea Dp Rp,1.125243
Q3,"Manmade Yarn,Fabrics,Madeups",12239,Macao,0.027696
Q3,"Manmade Yarn,Fabrics,Madeups",12247,Maldives,1.327655
Q3,"Manmade Yarn,Fabrics,Madeups",12281,New Caledonia,0.0224
Q3,"Manmade Yarn,Fabrics,Madeups",12431,Vanuatu Rep,0.008806
Q3,"Manmade Yarn,Fabrics,Madeups",13019,Austria,3.199722
Q3,"Manmade Yarn,Fabrics,Madeups",13033,Belgium,88.032701
Q3,"Manmade Yarn,Fabrics,Madeups",13101,Denmark,9.859548
Q3,"Manmade Yarn,Fabrics,Madeups",13125,Finland,2.819868
Q3,"Manmade Yarn,Fabrics,Madeups",13129,France,40.80367
Q3,"Manmade Yarn,Fabrics,Madeups",13147,Germany,105.822972
Q3,"Manmade Yarn,Fabrics,Madeups",13155,Greece,6.558686
Q3,"Manmade Yarn,Fabrics,Madeups",13193,Ireland,4.558521
Q3,"Manmade Yarn,Fabrics,Madeups",13197,Italy,104.817982
